time,tavg,tmin,tmax,prcp,season
02-06-2014,32.8,25.0,39.9,0.0,summer
03-06-2014,34.8,26.5,41.7,,summer
04-06-2014,35.3,26.0,43.4,,summer
05-06-2014,36.9,27.7,44.7,,summer
06-06-2014,37.4,29.4,45.0,,summer
07-06-2014,38.5,30.8,44.9,,summer
08-06-2014,37.8,28.6,45.1,,summer
09-06-2014,37.9,30.1,45.5,,summer
10-06-2014,37.3,28.1,45.5,,summer
11-06-2014,37.5,31.2,43.6,,summer
12-06-2014,33.0,,43.6,,summer
13-06-2014,30.3,22.7,41.1,,summer
14-06-2014,30.5,25.5,37.1,,summer
15-06-2014,33.9,28.0,40.6,,summer
16-06-2014,36.4,30.6,41.2,,summer
17-06-2014,36.8,,43.3,,summer
18-06-2014,34.4,29.2,43.3,,summer
19-06-2014,35.6,28.4,41.4,4.1,summer
20-06-2014,37.9,31.0,43.0,0.0,summer
21-06-2014,36.9,32.7,41.7,,summer
22-06-2014,34.5,30.3,41.7,,summer
23-06-2014,32.7,,38.8,,summer
24-06-2014,33.1,26.5,39.0,,summer
25-06-2014,33.3,25.3,39.0,0.0,summer
26-06-2014,32.4,23.5,38.1,25.9,summer
27-06-2014,34.7,28.8,39.9,0.3,summer
28-06-2014,34.7,29.0,39.9,0.0,summer
29-06-2014,33.1,,39.7,,summer
30-06-2014,32.2,25.2,39.7,5.1,summer
01-07-2014,31.2,,35.2,0.0,summer
02-07-2014,29.5,25.5,36.6,0.0,summer
03-07-2014,28.9,26.1,36.6,4.1,summer
04-07-2014,32.5,26.0,36.8,7.1,summer
05-07-2014,34.0,29.0,38.6,0.5,summer
06-07-2014,30.6,,38.6,0.0,summer
07-07-2014,34.0,26.8,38.8,1.0,summer
08-07-2014,34.9,28.6,40.3,0.0,summer
09-07-2014,35.9,29.6,40.5,,summer
10-07-2014,36.0,30.0,41.3,,summer
11-07-2014,36.7,30.1,42.0,,summer
12-07-2014,36.4,30.5,42.3,,summer
13-07-2014,31.3,,42.3,,summer
14-07-2014,32.4,25.9,40.2,,summer
15-07-2014,33.2,28.5,39.0,,summer
16-07-2014,32.6,27.9,39.0,,summer
17-07-2014,30.8,,36.8,,summer
18-07-2014,27.3,24.6,36.8,,summer
19-07-2014,29.8,25.4,33.6,,summer
20-07-2014,30.8,26.5,34.6,,summer
21-07-2014,32.1,27.2,35.8,,summer
22-07-2014,31.7,29.4,36.3,,summer
23-07-2014,30.7,28.2,34.1,,summer
24-07-2014,30.7,27.0,34.0,0.0,summer
25-07-2014,30.7,26.5,33.9,0.0,summer
26-07-2014,32.5,27.6,37.5,,summer
27-07-2014,31.7,28.1,37.5,,summer
28-07-2014,30.2,27.7,37.4,,summer
29-07-2014,30.3,25.8,34.9,,summer
30-07-2014,31.9,26.6,36.5,0.0,summer
31-07-2014,32.5,28.2,36.5,,summer
01-08-2014,33.3,28.1,37.7,,summer
02-08-2014,30.3,,35.3,,summer
03-08-2014,31.4,27.0,36.6,,summer
04-08-2014,30.5,27.8,36.6,,summer
05-08-2014,29.8,26.8,35.4,,summer
06-08-2014,32.0,27.6,35.5,,summer
07-08-2014,31.0,27.5,35.5,,summer
08-08-2014,30.9,27.6,35.0,,summer
09-08-2014,30.9,27.0,35.4,,summer
10-08-2014,28.8,,32.5,,summer
11-08-2014,31.0,25.0,36.0,,summer
12-08-2014,32.1,27.6,36.6,,summer
13-08-2014,32.0,27.0,36.6,,summer
14-08-2014,30.5,28.1,36.2,,summer
15-08-2014,31.2,27.6,35.7,,summer
16-08-2014,30.6,26.2,35.2,,summer
17-08-2014,31.3,25.8,36.3,,summer
18-08-2014,31.8,27.0,36.4,,summer
19-08-2014,33.0,27.0,37.0,,summer
20-08-2014,33.3,28.0,38.4,,summer
21-08-2014,32.6,28.0,38.4,,summer
22-08-2014,32.9,26.4,38.1,,summer
23-08-2014,33.1,27.5,38.2,,summer
24-08-2014,33.2,28.0,38.2,,summer
25-08-2014,33.7,27.5,39.1,,summer
26-08-2014,34.1,29.0,39.4,,summer
27-08-2014,34.1,27.5,39.4,,summer
28-08-2014,29.7,,38.2,,summer
29-08-2014,30.4,26.0,37.2,,summer
30-08-2014,28.7,23.7,34.8,9.9,summer
31-08-2014,27.5,25.0,34.8,2.0,summer
01-09-2014,29.5,24.6,35.3,36.1,autumn
02-09-2014,29.4,26.3,35.3,0.0,autumn
03-09-2014,28.5,26.0,33.2,2.0,autumn
04-09-2014,27.8,25.0,33.2,4.1,autumn
05-09-2014,26.6,,32.5,13.0,autumn
06-09-2014,28.6,23.6,32.2,0.0,autumn
07-09-2014,30.9,25.7,34.7,,autumn
08-09-2014,31.3,26.4,36.0,,autumn
09-09-2014,30.8,26.8,36.0,,autumn
10-09-2014,28.7,26.6,36.0,,autumn
11-09-2014,26.5,25.2,29.1,,autumn
12-09-2014,28.5,23.0,33.6,,autumn
13-09-2014,29.3,23.5,34.1,,autumn
14-09-2014,29.0,,34.8,,autumn
15-09-2014,29.8,22.5,34.9,,autumn
16-09-2014,30.6,26.0,34.9,,autumn
17-09-2014,30.6,25.6,35.5,,autumn
18-09-2014,30.5,25.2,35.7,,autumn
19-09-2014,31.0,25.3,36.3,,autumn
20-09-2014,31.0,26.0,36.3,,autumn
21-09-2014,30.4,25.2,36.2,,autumn
22-09-2014,30.6,25.0,36.0,,autumn
23-09-2014,30.8,24.1,35.7,,autumn
24-09-2014,29.6,24.4,36.0,,autumn
25-09-2014,30.0,24.2,35.8,,autumn
26-09-2014,30.1,24.0,35.7,,autumn
27-09-2014,30.7,25.4,36.3,,autumn
28-09-2014,30.4,25.1,36.3,,autumn
29-09-2014,30.4,24.9,36.4,,autumn
30-09-2014,30.6,24.0,37.2,,autumn
01-10-2014,31.0,24.3,36.9,,autumn
02-10-2014,30.3,24.6,36.9,,autumn
03-10-2014,30.6,24.4,37.0,,autumn
04-10-2014,30.9,24.6,38.0,,autumn
05-10-2014,30.6,24.2,37.7,,autumn
06-10-2014,30.8,24.6,37.7,,autumn
07-10-2014,30.9,24.5,37.2,,autumn
08-10-2014,29.6,24.9,35.2,,autumn
09-10-2014,27.6,22.2,34.6,,autumn
10-10-2014,27.0,20.3,34.6,,autumn
11-10-2014,25.7,19.8,34.0,,autumn
12-10-2014,26.0,18.2,,,autumn
13-10-2014,27.6,18.6,34.5,,autumn
14-10-2014,24.4,,33.6,,autumn
15-10-2014,24.5,19.6,30.4,,autumn
16-10-2014,23.2,16.2,30.6,,autumn
17-10-2014,24.9,15.6,31.6,,autumn
18-10-2014,24.1,16.5,31.6,,autumn
19-10-2014,23.8,16.5,31.5,,autumn
20-10-2014,24.7,16.6,32.3,,autumn
21-10-2014,25.4,18.0,33.3,,autumn
22-10-2014,25.7,18.0,34.3,,autumn
23-10-2014,25.3,18.2,34.3,,autumn
24-10-2014,25.5,19.0,33.2,,autumn
25-10-2014,25.4,18.6,33.1,,autumn
26-10-2014,25.1,19.4,32.3,,autumn
27-10-2014,24.9,19.5,32.6,,autumn
28-10-2014,25.0,17.9,32.6,,autumn
29-10-2014,24.9,19.8,31.7,0.5,autumn
30-10-2014,24.0,17.8,32.1,0.0,autumn
31-10-2014,23.2,16.0,32.1,,autumn
01-11-2014,22.5,16.6,29.3,,autumn
02-11-2014,22.7,15.8,31.1,,autumn
03-11-2014,23.4,15.0,31.2,,autumn
04-11-2014,23.7,16.8,31.8,,autumn
05-11-2014,22.8,17.0,31.8,,autumn
06-11-2014,23.2,16.4,30.6,,autumn
07-11-2014,23.9,16.6,31.7,,autumn
08-11-2014,24.0,17.1,32.1,,autumn
09-11-2014,24.2,17.2,31.6,,autumn
10-11-2014,21.3,,29.5,,autumn
11-11-2014,19.1,11.2,29.5,,autumn
12-11-2014,19.4,10.9,28.5,,autumn
13-11-2014,18.5,11.7,27.6,,autumn
14-11-2014,18.3,9.0,27.6,,autumn
15-11-2014,18.6,10.6,27.5,,autumn
16-11-2014,18.3,9.4,27.6,,autumn
17-11-2014,17.6,9.1,27.6,,autumn
18-11-2014,17.7,8.6,28.1,,autumn
19-11-2014,17.6,8.5,28.8,,autumn
20-11-2014,18.4,11.7,28.8,,autumn
21-11-2014,17.2,9.8,27.8,,autumn
22-11-2014,17.6,8.8,27.6,,autumn
23-11-2014,17.0,8.8,27.8,,autumn
24-11-2014,16.8,8.5,27.8,,autumn
25-11-2014,16.4,8.0,26.6,,autumn
26-11-2014,17.4,9.0,26.7,,autumn
27-11-2014,18.2,9.1,29.7,,autumn
28-11-2014,19.4,10.3,30.2,,autumn
29-11-2014,20.3,13.8,31.0,,autumn
30-11-2014,19.8,13.5,30.0,,autumn
01-12-2014,20.1,11.4,30.0,,winter
02-12-2014,20.1,13.8,29.0,,winter
03-12-2014,20.3,14.0,28.1,,winter
04-12-2014,19.8,,32.5,,winter
05-12-2014,17.8,10.0,27.8,,winter
06-12-2014,18.3,10.6,27.5,,winter
07-12-2014,17.2,10.5,27.4,,winter
08-12-2014,17.1,10.2,26.3,,winter
09-12-2014,15.2,8.8,28.9,,winter
10-12-2014,14.5,8.6,28.9,,winter
11-12-2014,13.3,6.6,23.8,,winter
12-12-2014,16.7,5.1,,,winter
13-12-2014,15.8,10.4,22.3,,winter
14-12-2014,15.0,,20.8,0.0,winter
15-12-2014,14.2,,20.0,13.0,winter
16-12-2014,14.0,9.0,19.3,0.0,winter
17-12-2014,12.9,9.2,19.6,,winter
18-12-2014,11.7,7.4,19.6,,winter
19-12-2014,11.7,7.4,17.6,,winter
20-12-2014,11.3,7.2,17.5,,winter
21-12-2014,9.5,,17.5,,winter
22-12-2014,9.4,4.2,15.8,,winter
23-12-2014,9.6,6.0,16.3,,winter
24-12-2014,9.6,5.0,15.9,,winter
25-12-2014,9.3,6.0,16.0,,winter
26-12-2014,10.8,6.3,17.0,,winter
27-12-2014,10.4,4.8,19.2,,winter
28-12-2014,8.9,2.6,18.3,,winter
29-12-2014,11.1,4.8,21.2,,winter
30-12-2014,11.6,4.5,21.2,,winter
31-12-2014,12.3,8.6,20.0,,winter
01-01-2015,14.9,8.8,21.6,,winter
02-01-2015,14.7,10.2,21.6,5.1,winter
03-01-2015,15.0,,16.8,7.1,winter
04-01-2015,14.2,,19.0,0.0,winter
05-01-2015,13.9,7.8,20.7,,winter
06-01-2015,12.0,,20.7,,winter
07-01-2015,9.8,6.4,17.6,,winter
08-01-2015,10.1,7.2,14.5,,winter
09-01-2015,10.5,6.8,16.3,,winter
10-01-2015,11.2,7.2,18.3,,winter
11-01-2015,11.1,6.6,18.3,,winter
12-01-2015,10.6,5.7,16.2,,winter
13-01-2015,12.3,4.0,18.3,,winter
14-01-2015,12.1,10.1,18.3,0.5,winter
15-01-2015,12.3,5.8,19.0,0.0,winter
16-01-2015,13.0,8.2,20.6,,winter
17-01-2015,13.6,8.4,21.1,,winter
18-01-2015,13.2,6.4,21.6,,winter
19-01-2015,13.9,9.4,21.6,,winter
20-01-2015,13.4,9.8,20.7,,winter
21-01-2015,13.2,9.5,17.5,,winter
22-01-2015,12.6,,13.2,3.0,winter
23-01-2015,14.7,11.4,19.8,7.1,winter
24-01-2015,12.5,10.3,19.8,0.0,winter
25-01-2015,13.1,8.5,18.3,,winter
26-01-2015,13.7,11.6,18.3,1.0,winter
27-01-2015,13.3,,18.4,0.8,winter
28-01-2015,12.6,7.9,18.4,0.0,winter
29-01-2015,12.2,4.8,18.7,,winter
30-01-2015,12.7,6.2,19.6,,winter
31-01-2015,13.8,7.2,21.5,,winter
01-02-2015,15.1,6.7,24.0,,winter
02-02-2015,17.3,10.4,23.8,,winter
03-02-2015,16.7,,23.8,,winter
04-02-2015,14.6,11.3,23.1,,winter
05-02-2015,14.4,9.6,22.6,,winter
06-02-2015,15.2,7.0,24.5,,winter
07-02-2015,15.7,7.4,25.6,,winter
08-02-2015,16.7,9.3,25.6,,winter
09-02-2015,16.9,10.5,25.5,,winter
10-02-2015,15.8,9.7,24.3,,winter
11-02-2015,16.1,8.3,24.3,,winter
12-02-2015,15.6,8.7,24.0,,winter
13-02-2015,17.2,9.3,25.5,,winter
14-02-2015,19.3,10.6,28.6,,winter
15-02-2015,18.9,11.2,28.6,,winter
16-02-2015,20.7,14.6,27.1,,winter
17-02-2015,20.7,16.2,27.6,,winter
18-02-2015,21.3,14.4,28.9,,winter
19-02-2015,22.9,17.0,29.3,,winter
20-02-2015,22.8,,29.3,2.0,winter
21-02-2015,21.9,15.2,29.1,0.0,winter
22-02-2015,22.2,16.0,28.6,,winter
23-02-2015,21.6,16.6,28.6,,winter
24-02-2015,22.9,15.2,28.6,,winter
25-02-2015,23.2,,28.6,0.0,winter
26-02-2015,20.0,14.5,27.6,0.0,winter
27-02-2015,19.2,11.1,27.6,,winter
28-02-2015,21.2,12.6,29.2,,winter
01-03-2015,17.3,15.2,19.0,7.9,spring
02-03-2015,17.4,,22.1,56.9,spring
03-03-2015,16.1,12.8,22.1,7.1,spring
04-03-2015,16.8,10.7,23.4,0.0,spring
05-03-2015,18.8,9.7,27.1,,spring
06-03-2015,20.2,14.0,27.3,,spring
07-03-2015,18.6,12.5,27.3,,spring
08-03-2015,19.4,14.0,27.6,,spring
09-03-2015,18.1,13.3,24.1,,spring
10-03-2015,17.7,10.0,,,spring
11-03-2015,18.3,12.2,26.0,,spring
12-03-2015,20.6,12.5,28.5,,spring
13-03-2015,21.3,14.2,28.3,,spring
14-03-2015,21.6,15.8,27.3,,spring
15-03-2015,17.7,,27.3,,spring
16-03-2015,20.5,14.2,26.6,,spring
17-03-2015,20.7,14.5,26.9,,spring
18-03-2015,20.3,14.5,25.8,,spring
19-03-2015,21.1,14.0,28.3,,spring
20-03-2015,22.5,14.5,,,spring
21-03-2015,24.9,15.8,31.7,,spring
22-03-2015,24.9,18.2,31.7,,spring
23-03-2015,24.8,19.0,32.8,,spring
24-03-2015,25.8,17.0,34.6,,spring
25-03-2015,26.8,18.5,35.1,,spring
26-03-2015,28.6,20.3,36.5,,spring
27-03-2015,27.7,,35.6,,spring
28-03-2015,26.9,17.6,36.1,,spring
29-03-2015,25.0,,36.1,,spring
30-03-2015,23.4,18.9,30.1,10.9,spring
31-03-2015,25.1,19.0,30.8,0.0,spring
01-04-2015,26.3,,,,spring
02-04-2015,28.7,21.0,34.7,,spring
03-04-2015,24.4,19.0,34.7,6.1,spring
04-04-2015,21.0,17.0,30.4,15.0,spring
05-04-2015,23.4,,30.3,2.0,spring
06-04-2015,25.1,17.4,31.4,0.0,spring
07-04-2015,23.9,19.2,31.4,0.0,spring
08-04-2015,25.2,18.2,32.2,0.0,spring
09-04-2015,25.8,18.6,32.5,0.0,spring
10-04-2015,27.1,18.3,34.7,,spring
11-04-2015,28.2,19.2,36.2,,spring
12-04-2015,24.3,20.2,36.2,2.0,spring
13-04-2015,24.9,19.0,32.2,0.0,spring
14-04-2015,26.4,20.0,32.5,2.0,spring
15-04-2015,27.6,20.8,34.3,0.0,spring
16-04-2015,25.2,,34.3,,spring
17-04-2015,28.0,20.0,35.3,,spring
18-04-2015,30.2,21.8,38.0,,spring
19-04-2015,32.0,21.6,40.6,,spring
20-04-2015,32.8,26.0,40.6,,spring
21-04-2015,31.8,25.4,39.6,,spring
22-04-2015,30.8,21.0,38.6,,spring
23-04-2015,30.8,21.1,39.5,,spring
24-04-2015,31.1,22.7,39.5,,spring
25-04-2015,30.4,22.2,39.1,,spring
26-04-2015,28.8,22.8,37.1,,spring
27-04-2015,30.2,,37.1,,spring
28-04-2015,31.1,24.0,37.1,0.0,spring
29-04-2015,31.4,24.7,37.2,,spring
30-04-2015,32.7,25.2,39.4,,spring
01-05-2015,31.2,24.2,39.4,,spring
02-05-2015,30.2,,37.6,0.3,spring
03-05-2015,30.9,21.7,38.9,0.0,spring
04-05-2015,30.8,22.0,39.5,,spring
05-05-2015,32.3,21.3,40.8,,spring
06-05-2015,34.2,24.5,42.7,,spring
07-05-2015,35.7,27.6,42.7,,spring
08-05-2015,34.1,,42.7,,spring
09-05-2015,35.0,25.7,42.6,,spring
10-05-2015,35.1,26.2,42.6,,spring
11-05-2015,34.4,28.2,42.3,0.0,spring
12-05-2015,33.1,26.0,39.8,,spring
13-05-2015,28.2,,38.7,,spring
14-05-2015,29.9,22.0,35.9,,spring
15-05-2015,28.7,24.2,35.8,,spring
16-05-2015,30.1,22.0,37.0,,spring
17-05-2015,33.2,24.8,40.3,,spring
18-05-2015,35.6,28.1,,,spring
19-05-2015,31.4,,41.5,,spring
20-05-2015,33.2,22.4,41.5,,spring
21-05-2015,35.8,27.0,42.6,,spring
22-05-2015,36.3,27.0,43.6,,spring
23-05-2015,37.3,29.3,44.5,,spring
24-05-2015,36.2,27.5,44.5,,spring
25-05-2015,37.8,28.0,45.5,,spring
26-05-2015,36.7,28.0,45.5,,spring
27-05-2015,33.7,24.8,45.0,,spring
28-05-2015,35.1,,41.1,,spring
29-05-2015,35.1,27.0,42.0,,spring
30-05-2015,35.3,27.6,42.6,,spring
31-05-2015,35.3,28.9,40.6,,spring
01-06-2015,30.0,,40.6,0.0,summer
02-06-2015,31.6,22.2,39.9,3.0,summer
03-06-2015,28.7,23.6,34.1,0.5,summer
04-06-2015,31.8,23.7,38.6,0.0,summer
05-06-2015,32.8,26.0,38.8,,summer
06-06-2015,33.3,25.8,38.8,,summer
07-06-2015,35.1,26.0,42.5,,summer
08-06-2015,36.3,27.7,42.9,,summer
09-06-2015,37.5,30.0,42.4,,summer
10-06-2015,36.7,31.6,42.4,,summer
11-06-2015,35.8,29.6,41.7,,summer
12-06-2015,35.8,29.0,41.6,,summer
13-06-2015,31.9,,41.6,0.0,summer
14-06-2015,27.0,20.5,39.7,25.9,summer
15-06-2015,30.8,25.5,,1.0,summer
16-06-2015,32.3,26.0,,0.0,summer
17-06-2015,33.7,26.2,39.7,,summer
18-06-2015,35.1,27.7,41.1,,summer
19-06-2015,35.9,29.0,,,summer
20-06-2015,33.0,27.2,42.3,,summer
21-06-2015,30.3,,34.4,,summer
22-06-2015,32.0,,38.2,,summer
23-06-2015,31.7,27.2,,,summer
24-06-2015,29.7,,,,summer
25-06-2015,26.5,22.4,36.8,21.1,summer
26-06-2015,31.5,24.0,36.8,0.3,summer
27-06-2015,32.7,27.0,38.0,0.0,summer
28-06-2015,34.4,27.0,39.0,,summer
29-06-2015,31.1,26.2,39.0,0.0,summer
30-06-2015,31.0,,36.2,0.0,summer
01-07-2015,31.9,25.0,37.8,,summer
02-07-2015,33.8,27.0,38.9,,summer
03-07-2015,33.4,27.6,39.8,,summer
04-07-2015,34.1,26.6,39.8,,summer
05-07-2015,35.3,31.2,38.4,,summer
06-07-2015,27.8,,38.4,6.1,summer
07-07-2015,28.3,23.3,,10.9,summer
08-07-2015,31.2,24.8,35.8,26.9,summer
09-07-2015,29.7,25.2,35.8,1.0,summer
10-07-2015,27.0,,33.4,1.0,summer
11-07-2015,25.5,23.0,27.9,93.0,summer
12-07-2015,25.5,23.0,26.6,69.1,summer
13-07-2015,29.9,23.3,33.7,7.1,summer
14-07-2015,31.0,26.4,35.6,0.0,summer
15-07-2015,33.4,27.0,,,summer
16-07-2015,31.8,,37.5,,summer
17-07-2015,30.9,27.0,37.5,0.3,summer
18-07-2015,29.6,,34.8,0.0,summer
19-07-2015,30.1,26.0,34.7,2.0,summer
20-07-2015,29.1,24.4,34.7,3.0,summer
21-07-2015,31.5,25.7,35.7,4.1,summer
22-07-2015,32.2,27.5,36.7,0.0,summer
23-07-2015,32.1,27.6,36.7,,summer
24-07-2015,32.0,27.8,36.5,,summer
25-07-2015,31.3,27.3,36.5,,summer
26-07-2015,30.0,27.0,36.6,6.1,summer
27-07-2015,29.7,24.6,34.7,4.1,summer
28-07-2015,29.5,24.5,34.7,0.3,summer
29-07-2015,28.6,24.2,34.1,0.0,summer
30-07-2015,29.0,25.2,32.0,0.0,summer
31-07-2015,28.9,25.0,31.6,0.5,summer
01-08-2015,28.4,,32.6,2.0,summer
02-08-2015,29.8,25.0,33.9,0.3,summer
03-08-2015,31.6,25.4,,0.0,summer
04-08-2015,31.2,26.0,36.8,,summer
05-08-2015,29.9,26.5,36.8,0.3,summer
06-08-2015,29.8,25.5,35.1,15.0,summer
07-08-2015,29.4,26.4,34.4,0.0,summer
08-08-2015,28.8,25.3,34.4,16.0,summer
09-08-2015,27.5,25.0,30.8,30.0,summer
10-08-2015,30.5,25.5,34.6,40.9,summer
11-08-2015,28.4,,34.6,99.3,summer
12-08-2015,30.5,26.5,35.5,6.1,summer
13-08-2015,31.9,28.0,35.8,0.0,summer
14-08-2015,30.8,28.6,35.8,,summer
15-08-2015,28.4,,33.8,,summer
16-08-2015,28.6,26.0,34.6,,summer
17-08-2015,30.7,26.5,35.2,6.1,summer
18-08-2015,29.3,,35.2,0.0,summer
19-08-2015,31.5,25.8,35.6,2.0,summer
20-08-2015,30.8,27.7,35.5,0.0,summer
21-08-2015,29.4,,34.5,,summer
22-08-2015,30.1,26.3,33.6,,summer
23-08-2015,29.9,,35.2,,summer
24-08-2015,30.7,23.6,35.2,55.9,summer
25-08-2015,32.0,27.0,35.6,0.0,summer
26-08-2015,31.9,28.0,36.2,,summer
27-08-2015,32.4,28.1,36.9,,summer
28-08-2015,32.2,28.6,36.9,,summer
29-08-2015,32.3,27.5,37.0,,summer
30-08-2015,32.7,29.2,37.0,,summer
31-08-2015,32.2,28.4,36.8,,summer
01-09-2015,32.2,28.0,36.6,,autumn
02-09-2015,31.9,27.5,36.6,,autumn
03-09-2015,31.4,27.6,36.5,,autumn
04-09-2015,31.9,26.9,37.1,,autumn
05-09-2015,31.0,26.5,37.1,,autumn
06-09-2015,31.3,25.5,36.6,,autumn
07-09-2015,31.5,26.6,36.9,,autumn
08-09-2015,31.8,26.8,36.9,,autumn
09-09-2015,31.0,26.4,36.7,,autumn
10-09-2015,31.5,25.5,37.6,,autumn
11-09-2015,30.9,25.5,37.5,,autumn
12-09-2015,32.3,25.7,37.8,,autumn
13-09-2015,32.2,27.3,37.9,,autumn
14-09-2015,31.8,26.8,37.9,,autumn
15-09-2015,33.0,27.5,38.0,,autumn
16-09-2015,32.5,28.3,38.0,,autumn
17-09-2015,31.6,26.5,37.5,,autumn
18-09-2015,31.1,28.1,36.5,,autumn
19-09-2015,30.4,26.0,35.9,22.1,autumn
20-09-2015,29.1,27.1,34.8,0.0,autumn
21-09-2015,30.2,26.2,36.5,,autumn
22-09-2015,30.1,26.5,35.8,,autumn
23-09-2015,28.7,25.2,35.2,,autumn
24-09-2015,28.2,24.6,33.7,,autumn
25-09-2015,28.4,23.5,33.9,,autumn
26-09-2015,29.4,23.7,35.1,,autumn
27-09-2015,28.6,25.0,35.2,,autumn
28-09-2015,28.3,23.8,35.2,,autumn
29-09-2015,29.0,22.7,34.3,,autumn
30-09-2015,28.8,22.5,35.1,,autumn
01-10-2015,28.1,21.5,35.3,,autumn
02-10-2015,28.3,20.6,35.5,,autumn
03-10-2015,30.0,21.1,36.1,,autumn
04-10-2015,29.1,22.4,37.2,,autumn
05-10-2015,28.9,22.0,37.2,,autumn
06-10-2015,28.4,22.8,36.8,,autumn
07-10-2015,28.7,22.7,35.6,,autumn
08-10-2015,28.4,23.2,35.4,,autumn
09-10-2015,28.6,21.8,36.0,,autumn
10-10-2015,28.6,20.2,36.9,,autumn
11-10-2015,28.6,21.2,36.9,,autumn
12-10-2015,29.3,21.5,36.8,,autumn
13-10-2015,29.6,25.0,35.5,,autumn
14-10-2015,28.2,22.1,34.9,,autumn
15-10-2015,27.6,21.5,34.9,,autumn
16-10-2015,28.0,21.8,35.3,,autumn
17-10-2015,28.1,22.6,35.3,,autumn
18-10-2015,26.7,22.0,35.1,,autumn
19-10-2015,28.2,21.9,36.1,,autumn
20-10-2015,27.7,22.9,36.2,,autumn
21-10-2015,26.5,21.0,36.2,,autumn
22-10-2015,24.7,17.8,33.6,,autumn
23-10-2015,24.1,17.3,33.2,,autumn
24-10-2015,24.9,18.0,33.7,,autumn
25-10-2015,26.4,18.3,34.4,,autumn
26-10-2015,25.4,20.3,34.4,,autumn
27-10-2015,24.7,18.5,33.3,,autumn
28-10-2015,20.8,,26.3,,autumn
29-10-2015,22.1,15.3,28.8,,autumn
30-10-2015,22.3,17.1,29.7,,autumn
31-10-2015,22.3,15.6,29.8,,autumn
01-11-2015,22.9,16.2,31.4,,autumn
02-11-2015,23.4,17.3,31.8,,autumn
03-11-2015,23.9,18.6,31.8,,autumn
04-11-2015,23.8,17.5,31.9,,autumn
05-11-2015,22.2,,31.9,0.0,autumn
06-11-2015,22.9,,30.2,1.0,autumn
07-11-2015,21.9,16.1,30.2,0.0,autumn
08-11-2015,21.9,17.1,29.0,,autumn
09-11-2015,22.0,16.1,29.8,,autumn
10-11-2015,22.7,16.0,29.8,,autumn
11-11-2015,21.8,15.4,29.4,,autumn
12-11-2015,21.9,16.5,29.3,,autumn
13-11-2015,22.3,16.1,29.3,,autumn
14-11-2015,22.4,16.5,29.8,,autumn
15-11-2015,22.6,15.0,32.0,,autumn
16-11-2015,21.9,16.0,32.0,,autumn
17-11-2015,20.0,15.1,29.2,,autumn
18-11-2015,18.6,11.0,28.6,,autumn
19-11-2015,18.5,11.5,27.7,,autumn
20-11-2015,18.6,11.4,27.7,,autumn
21-11-2015,18.8,11.5,28.5,,autumn
22-11-2015,18.7,11.8,29.2,,autumn
23-11-2015,17.1,11.0,29.3,,autumn
24-11-2015,18.5,11.1,29.3,,autumn
25-11-2015,19.3,13.0,28.0,,autumn
26-11-2015,20.0,11.9,29.1,,autumn
27-11-2015,18.3,13.5,29.1,,autumn
28-11-2015,19.1,,24.5,,autumn
29-11-2015,18.2,12.2,24.5,,autumn
30-11-2015,19.7,14.0,28.0,,autumn
01-12-2015,19.3,13.8,28.0,,winter
02-12-2015,18.0,13.5,26.2,0.0,winter
03-12-2015,17.6,11.2,24.6,,winter
04-12-2015,17.7,12.4,26.7,,winter
05-12-2015,17.4,10.1,27.6,,winter
06-12-2015,17.2,10.5,27.6,,winter
07-12-2015,17.8,11.0,26.2,,winter
08-12-2015,20.2,12.0,26.1,,winter
09-12-2015,19.2,11.6,26.9,,winter
10-12-2015,20.1,13.7,25.5,0.0,winter
11-12-2015,18.3,13.9,25.5,,winter
12-12-2015,13.7,11.1,22.2,,winter
13-12-2015,14.8,6.8,21.0,,winter
14-12-2015,14.6,6.0,21.3,,winter
15-12-2015,15.2,7.1,22.2,,winter
16-12-2015,15.3,5.2,23.3,,winter
17-12-2015,13.6,5.4,23.3,,winter
18-12-2015,14.4,6.4,21.2,,winter
19-12-2015,14.4,6.8,21.1,,winter
20-12-2015,12.6,6.1,21.0,,winter
21-12-2015,13.7,5.6,21.0,,winter
22-12-2015,13.6,6.0,21.0,,winter
23-12-2015,13.6,6.5,20.4,,winter
24-12-2015,13.1,6.1,19.2,,winter
25-12-2015,13.3,5.5,19.3,,winter
26-12-2015,14.4,5.5,21.5,,winter
27-12-2015,16.3,7.6,22.5,,winter
28-12-2015,18.3,9.1,24.5,,winter
29-12-2015,17.8,10.6,24.5,,winter
30-12-2015,17.4,8.5,25.1,,winter
31-12-2015,16.9,8.2,25.1,,winter
01-01-2016,16.9,6.6,25.1,,winter
02-01-2016,15.5,7.7,24.1,,winter
03-01-2016,14.9,8.0,22.8,,winter
04-01-2016,16.5,8.0,23.2,,winter
05-01-2016,18.6,11.0,26.5,,winter
06-01-2016,18.7,11.6,26.5,,winter
07-01-2016,18.3,11.5,24.7,,winter
08-01-2016,16.5,12.0,24.7,,winter
09-01-2016,16.6,10.2,22.2,,winter
10-01-2016,17.6,8.7,24.4,,winter
11-01-2016,17.4,8.5,25.5,,winter
12-01-2016,18.0,8.5,25.5,,winter
13-01-2016,18.3,12.0,25.1,0.0,winter
14-01-2016,15.6,12.7,23.2,,winter
